run,island,frame,N,captures,escapes
cand_frozen,15,8,4,0,0
cand_frozen,15,9,4,0,0
cand_frozen,15,10,4,0,0
cand_frozen,15,11,4,0,0
cand_frozen,15,12,4,0,0
cand_frozen,16,1,1,0,0
cand_frozen,16,2,1,0,0
cand_frozen,16,3,1,0,0
cand_frozen,16,4,1,0,0
cand_frozen,16,5,1,0,0
cand_frozen,16,6,1,0,0
cand_frozen,16,7,1,0,0
cand_frozen,16,8,1,0,0
cand_frozen,16,9,1,0,0
cand_frozen,16,10,1,0,0
cand_frozen,16,11,1,0,0
cand_frozen,16,12,1,0,0
cand_frozen,17,1,1,0,0
cand_frozen,17,2,1,0,0
cand_frozen,17,3,1,0,0
cand_frozen,17,4,1,0,0
cand_frozen,17,5,1,0,0
cand_frozen,17,6,1,0,0
cand_frozen,17,7,1,0,0
cand_frozen,17,8,1,0,0
cand_frozen,17,9,1,0,0
cand_frozen,17,10,1,0,0
cand_frozen,17,11,1,0,0
cand_frozen,17,12,1,0,0
cand_frozen,18,1,1,0,0
cand_frozen,18,2,4,3,0
cand_frozen,18,3,4,0,0
cand_frozen,18,4,4,0,0
cand_frozen,18,5,4,0,0
cand_frozen,18,6,4,0,0
cand_frozen,18,7,4,0,0
cand_frozen,18,8,4,0,0
cand_frozen,18,9,4,0,0
cand_frozen,18,10,4,0,0
cand_frozen,18,11,4,0,0
cand_frozen,18,12,4,0,0
cand_frozen,19,1,1,0,0
cand_frozen,19,2,1,0,0
cand_frozen,19,3,1,0,0
cand_frozen,19,4,1,0,0
cand_frozen,19,5,1,0,0
cand_frozen,19,6,1,0,0
cand_frozen,19,7,1,0,0
cand_frozen,19,8,1,0,0
cand_frozen,19,9,1,0,0
cand_frozen,19,10,1,0,0
cand_frozen,19,11,1,0,0
cand_frozen,19,12,1,0,0
cand_frozen,20,1,1,0,0
cand_frozen,20,2,1,0,0
cand_frozen,20,3,1,0,0
cand_frozen,20,4,1,0,0
cand_frozen,20,5,1,0,0
cand_frozen,20,6,1,0,0
cand_frozen,20,7,1,0,0
cand_frozen,20,8,1,0,0
cand_frozen,20,9,1,0,0
cand_frozen,20,10,1,0,0
cand_frozen,20,11,1,0,0
cand_frozen,20,12,1,0,0
cand_frozen,21,1,1,0,0
cand_frozen,21,2,4,3,0
cand_frozen,21,3,4,0,0
cand_frozen,21,4,4,0,0
cand_frozen,21,5,4,0,0
cand_frozen,21,6,4,0,0
cand_frozen,21,7,4,0,0
cand_frozen,21,8,4,0,0
cand_frozen,21,9,4,0,0
cand_frozen,21,10,4,0,0
cand_frozen,21,11,4,0,0
cand_frozen,21,12,4,0,0
cand_frozen,22,1,1,0,0
cand_frozen,22,2,1,0,0
cand_frozen,22,3,1,0,0
cand_frozen,22,4,1,0,0
cand_frozen,22,5,1,0,0
cand_frozen,22,6,1,0,0
cand_frozen,22,7,1,0,0
cand_frozen,22,8,1,0,0
cand_frozen,22,9,1,0,0
cand_frozen,22,10,1,0,0
cand_frozen,22,11,1,0,0
cand_frozen,22,12,1,0,0
cand_frozen,23,1,1,0,0
cand_frozen,23,2,1,0,0
cand_frozen,23,3,1,0,0
cand_frozen,23,4,1,0,0
cand_frozen,23,5,1,0,0
cand_frozen,23,6,1,0,0
cand_frozen,23,7,1,0,0
cand_frozen,23,8,1,0,0
cand_frozen,23,9,1,0,0
cand_frozen,23,10,1,0,0
cand_frozen,23,11,1,0,0
cand_frozen,23,12,1,0,0
cand_frozen,24,1,1,0,0
cand_frozen,24,2,4,3,0
cand_frozen,24,3,4,0,0
