run,island,frame,N,captures,escapes
ref_L9,67,2,2,1,0
ref_L9,67,3,2,0,0
ref_L9,67,4,2,0,0
ref_L9,68,1,1,0,0
ref_L9,68,2,2,1,0
ref_L9,68,3,2,0,0
ref_L9,68,4,2,0,0
ref_L9,69,1,1,0,0
ref_L9,69,2,2,1,0
ref_L9,69,3,2,0,0
ref_L9,69,4,2,0,0
ref_L9,70,1,1,0,0
ref_L9,70,2,2,1,0
ref_L9,70,3,2,0,0
ref_L9,70,4,2,0,0
ref_L9,71,1,1,0,0
ref_L9,71,2,2,1,0
ref_L9,71,3,2,0,0
ref_L9,71,4,2,0,0
ref_L9,72,1,1,0,0
ref_L9,72,2,2,1,0
ref_L9,72,3,2,0,0
ref_L9,72,4,2,0,0
ref_L9,73,1,1,0,0
ref_L9,73,2,2,1,0
ref_L9,73,3,2,0,0
ref_L9,73,4,2,0,0
ref_L9,74,1,1,0,0
ref_L9,74,2,2,1,0
ref_L9,74,3,2,0,0
ref_L9,74,4,2,0,0
ref_L9,75,1,1,0,0
ref_L9,75,2,2,1,0
ref_L9,75,3,2,0,0
ref_L9,75,4,2,0,0
ref_L9,76,1,1,0,0
ref_L9,76,2,2,1,0
ref_L9,76,3,2,0,0
ref_L9,76,4,2,0,0
ref_L9,77,1,1,0,0
ref_L9,77,2,2,1,0
ref_L9,77,3,2,0,0
ref_L9,77,4,2,0,0
ref_L9,78,1,1,0,0
ref_L9,78,2,2,1,0
ref_L9,78,3,2,0,0
ref_L9,78,4,2,0,0
ref_L9,79,1,1,0,0
ref_L9,79,2,2,1,0
ref_L9,79,3,2,0,0
ref_L9,79,4,2,0,0
ref_L9,80,1,1,0,0
ref_L9,80,2,2,1,0
ref_L9,80,3,2,0,0
ref_L9,80,4,2,0,0
ref_L9,81,1,1,0,0
ref_L9,81,2,2,1,0
ref_L9,81,3,2,0,0
ref_L9,81,4,2,0,0
ref_L9,82,1,1,0,0
ref_L9,82,2,2,1,0
ref_L9,82,3,2,0,0
ref_L9,82,4,2,0,0
ref_L9,83,1,1,0,0
ref_L9,83,2,2,1,0
ref_L9,83,3,2,0,0
ref_L9,83,4,2,0,0
ref_L9,84,1,1,0,0
ref_L9,84,2,2,1,0
ref_L9,84,3,2,0,0
ref_L9,84,4,2,0,0
ref_L9,85,1,1,0,0
ref_L9,85,2,2,1,0
ref_L9,85,3,2,0,0
ref_L9,85,4,2,0,0
ref_L9,86,1,1,0,0
ref_L9,86,2,2,1,0
ref_L9,86,3,2,0,0
ref_L9,86,4,2,0,0
ref_L9,87,1,1,0,0
ref_L9,87,2,2,1,0
ref_L9,87,3,2,0,0
ref_L9,87,4,2,0,0
ref_L9,88,1,1,0,0
ref_L9,88,2,2,1,0
ref_L9,88,3,2,0,0
ref_L9,88,4,2,0,0
ref_L9,89,1,1,0,0
ref_L9,89,2,2,1,0
ref_L9,89,3,2,0,0
ref_L9,89,4,2,0,0
ref_L9,90,1,1,0,0
ref_L9,90,2,2,1,0
ref_L9,90,3,2,0,0
ref_L9,90,4,2,0,0
ref_L9,91,1,1,0,0
ref_L9,91,2,2,1,0
ref_L9,91,3,2,0,0
ref_L9,91,4,2,0,0
ref_L9,92,1,1,0,0
ref_L9,92,2,2,1,0
ref_L9,92,3,2,0,0
ref_L9,92,4,2,0,0
ref_L9,93,1,1,0,0
ref_L9,93,2,2,1,0
ref_L9,93,3,2,0,0
ref_L9,93,4,2,0,0
ref_L9,94,1,1,0,0
