run,island,frame,N,captures,escapes
part,1,65,30,0,0
part,1,66,30,0,0
part,1,67,30,0,0
part,1,68,30,0,0
part,1,69,30,0,0
part,1,70,30,0,0
part,1,71,30,0,0
part,1,72,30,0,0
part,1,73,30,0,0
part,1,74,30,0,0
part,1,75,30,0,0
part,1,76,30,0,0
part,1,77,30,0,0
part,1,78,30,0,0
part,1,79,30,0,0
part,1,80,30,0,0
part,1,81,30,0,0
part,1,82,30,0,0
part,1,83,30,0,0
part,1,84,30,0,0
part,1,85,30,0,0
part,1,86,30,0,0
part,1,87,30,0,0
part,1,88,30,0,0
part,1,89,30,0,0
part,1,90,30,0,0
part,1,91,30,0,0
part,1,92,30,0,0
part,1,93,30,0,0
part,1,94,30,0,0
part,1,95,30,0,0
part,1,96,30,0,0
part,1,97,30,0,0
part,1,98,30,0,0
part,1,99,30,0,0
part,1,100,30,0,0
part,1,101,30,0,0
part,1,102,30,0,0
part,1,103,30,0,0
part,1,104,30,0,0
part,1,105,30,0,0
part,1,106,30,0,0
part,1,107,30,0,0
part,1,108,30,0,0
part,1,109,30,0,0
part,1,110,30,0,0
part,1,111,30,0,0
part,1,112,30,0,0
part,1,113,30,0,0
part,1,114,30,0,0
part,1,115,30,0,0
part,1,116,30,0,0
part,1,117,30,0,0
part,1,118,30,0,0
part,1,119,30,0,0
part,1,120,30,0,0
part,1,121,30,0,0
part,1,122,30,0,0
part,1,123,30,0,0
part,1,124,30,0,0
part,1,125,30,0,0
part,1,126,30,0,0
part,1,127,30,0,0
part,1,128,30,0,0
part,1,129,30,0,0
part,1,130,30,0,0
part,1,131,30,0,0
part,1,132,30,0,0
part,1,133,30,0,0
part,1,134,30,0,0
part,1,135,30,0,0
part,1,136,30,0,0
part,1,137,30,0,0
part,1,138,30,0,0
part,1,139,30,0,0
part,1,140,30,0,0
part,1,141,30,0,0
part,1,142,30,0,0
part,1,143,30,0,0
part,1,144,30,0,0
part,1,145,30,0,0
part,1,146,30,0,0
part,1,147,30,0,0
part,1,148,30,0,0
part,1,149,30,0,0
part,1,150,30,0,0
part,1,151,30,0,0
part,1,152,30,0,0
part,1,153,30,0,0
part,1,154,30,0,0
part,1,155,30,0,0
part,1,156,30,0,0
part,1,157,30,0,0
part,1,158,30,0,0
part,1,159,30,0,0
part,1,160,30,0,0
part,1,161,30,0,0
part,1,162,30,0,0
part,1,163,30,0,0
part,1,164,30,0,0
part,1,165,30,0,0
part,1,166,30,0,0
part,1,167,30,0,0
part,1,168,30,0,0
part,1,169,30,0,0
part,1,170,30,0,0
part,1,171,30,0,0
part,1,172,30,0,0
part,1,173,30,0,0
part,1,174,30,0,0
part,1,175,30,0,0
part,1,176,30,0,0
part,1,177,30,0,0
part,1,178,30,0,0
part,1,179,30,0,0
part,1,180,30,0,0
part,1,181,30,0,0
part,1,182,30,0,0
part,1,183,30,0,0
part,1,184,30,0,0
part,1,185,30,0,0
part,1,186,30,0,0
part,1,187,30,0,0
part,1,188,30,0,0
part,1,189,30,0,0
part,1,190,30,0,0
part,1,191,30,0,0
part,1,192,30,0,0
part,1,193,30,0,0
part,1,194,30,0,0
part,1,195,30,0,0
part,1,196,30,0,0
part,1,197,30,0,0
part,1,198,30,0,0
part,1,199,30,0,0
part,2,0,28,0,0
part,2,1,28,0,0
part,2,2,28,0,0
part,2,3,28,0,0
part,2,4,28,0,0
part,2,5,28,0,0
part,2,6,28,0,0
part,2,7,28,0,0
part,2,8,28,0,0
part,2,9,28,0,0
part,2,10,28,0,0
part,2,11,28,0,0
part,2,12,28,0,0
part,2,13,28,0,0
part,2,14,28,0,0
part,2,15,28,0,0
part,2,16,28,0,0
part,2,17,28,0,0
part,2,18,28,0,0
part,2,19,28,0,0
part,2,20,28,0,0
part,2,21,28,0,0
part,2,22,28,0,0
part,2,23,28,0,0
part,2,24,28,0,0
part,2,25,28,0,0
part,2,26,28,0,0
part,2,27,28,0,0
part,2,28,28,0,0
part,2,29,28,0,0
part,2,30,28,0,0
part,2,31,28,0,0
part,2,32,28,0,0
part,2,33,28,0,0
part,2,34,28,0,0
part,2,35,28,0,0
part,2,36,28,0,0
part,2,37,28,0,0
part,2,38,28,0,0
part,2,39,28,0,0
part,2,40,28,0,0
part,2,41,28,0,0
part,2,42,28,0,0
part,2,43,28,0,0
part,2,44,28,0,0
part,2,45,28,0,0
part,2,46,28,0,0
part,2,47,28,0,0
part,2,48,28,0,0
part,2,49,28,0,0
part,2,50,28,0,0
part,2,51,28,0,0
part,2,52,28,0,0
part,2,53,28,0,0
part,2,54,28,0,0
part,2,55,28,0,0
part,2,56,28,0,0
part,2,57,28,0,0
