run,island,frame,N,captures,escapes
mv_ref_co,3,79,1,0,0
mv_ref_co,3,80,1,0,0
mv_ref_co,3,81,1,0,0
mv_ref_co,3,82,1,0,0
mv_ref_co,3,83,1,0,0
mv_ref_co,3,84,1,0,0
mv_ref_co,3,85,1,0,0
mv_ref_co,3,86,1,0,0
mv_ref_co,3,87,1,0,0
mv_ref_co,3,88,1,0,0
mv_ref_co,3,89,1,0,0
mv_ref_co,3,90,1,0,0
mv_ref_co,3,91,1,0,0
mv_ref_co,3,92,1,0,0
mv_ref_co,3,93,1,0,0
mv_ref_co,3,94,1,0,0
mv_ref_co,3,95,1,0,1
mv_ref_co,3,103,1,1,0
mv_ref_co,3,104,1,0,1
mv_ref_co,3,107,1,1,0
mv_ref_co,3,108,1,0,0
mv_ref_co,3,109,1,0,0
mv_ref_co,3,110,1,0,0
mv_ref_co,3,111,1,0,0
mv_ref_co,3,112,1,0,0
mv_ref_co,3,113,1,0,0
mv_ref_co,3,114,1,0,0
mv_ref_co,3,115,1,0,0
mv_ref_co,3,116,1,0,0
mv_ref_co,3,117,1,0,0
mv_ref_co,3,118,1,0,0
mv_ref_co,3,119,1,0,0
mv_ref_co,3,120,1,0,0
mv_ref_co,4,43,1,1,0
mv_ref_co,4,44,1,0,0
mv_ref_co,4,45,1,0,0
mv_ref_co,4,46,1,0,0
mv_ref_co,4,47,1,0,0
mv_ref_co,4,48,1,0,0
mv_ref_co,4,49,1,0,0
mv_ref_co,4,50,1,0,0
mv_ref_co,4,51,1,0,0
mv_ref_co,4,52,1,0,0
mv_ref_co,4,53,1,0,0
mv_ref_co,4,54,1,0,0
mv_ref_co,4,55,1,0,0
mv_ref_co,4,56,1,0,0
mv_ref_co,4,57,1,0,0
mv_ref_co,4,58,1,0,0
mv_ref_co,4,59,1,0,0
mv_ref_co,4,60,1,0,0
mv_ref_co,4,61,1,0,0
mv_ref_co,4,62,1,0,0
mv_ref_co,4,63,1,0,0
mv_ref_co,4,64,1,0,0
mv_ref_co,4,65,1,0,0
mv_ref_co,4,66,1,0,0
mv_ref_co,4,67,1,0,0
mv_ref_co,4,68,1,0,0
mv_ref_co,4,69,1,0,0
mv_ref_co,4,70,1,0,0
