run,island,frame,N,captures,escapes
candADDR_L9,11,13,1,0,0
candADDR_L9,11,14,1,0,0
candADDR_L9,11,15,1,0,0
candADDR_L9,11,16,1,0,0
candADDR_L9,11,17,1,0,0
candADDR_L9,11,18,1,0,0
candADDR_L9,11,19,1,0,0
candADDR_L9,11,20,1,0,0
candADDR_L9,12,1,1,0,0
candADDR_L9,12,2,4,3,0
candADDR_L9,12,3,4,0,0
candADDR_L9,12,4,4,0,0
candADDR_L9,12,5,4,0,0
candADDR_L9,12,6,4,0,0
candADDR_L9,12,7,4,0,0
candADDR_L9,12,8,4,0,0
candADDR_L9,12,9,4,0,0
candADDR_L9,12,10,4,0,0
candADDR_L9,12,11,4,0,0
candADDR_L9,12,12,4,0,0
candADDR_L9,12,13,4,0,0
candADDR_L9,12,14,4,0,0
candADDR_L9,12,15,4,0,0
candADDR_L9,12,16,4,0,0
candADDR_L9,12,17,4,0,0
candADDR_L9,12,18,4,0,0
candADDR_L9,12,19,4,0,0
candADDR_L9,12,20,4,0,0
candADDR_L9,13,1,1,0,0
candADDR_L9,13,2,1,0,0
candADDR_L9,13,3,1,0,0
candADDR_L9,13,4,1,0,0
candADDR_L9,13,5,1,0,0
candADDR_L9,13,6,1,0,0
candADDR_L9,13,7,1,0,0
candADDR_L9,13,8,1,0,0
candADDR_L9,13,9,1,0,0
candADDR_L9,13,10,1,0,0
candADDR_L9,13,11,1,0,0
candADDR_L9,13,12,1,0,0
candADDR_L9,13,13,1,0,0
candADDR_L9,13,14,1,0,0
candADDR_L9,13,15,1,0,0
candADDR_L9,13,16,1,0,0
candADDR_L9,13,17,1,0,0
candADDR_L9,13,18,1,0,0
candADDR_L9,13,19,1,0,0
candADDR_L9,13,20,1,0,0
candADDR_L9,14,1,1,0,0
candADDR_L9,14,2,1,0,0
candADDR_L9,14,3,1,0,0
candADDR_L9,14,4,1,0,0
candADDR_L9,14,5,1,0,0
candADDR_L9,14,6,1,0,0
candADDR_L9,14,7,1,0,0
candADDR_L9,14,8,1,0,0
candADDR_L9,14,9,1,0,0
candADDR_L9,14,10,1,0,0
candADDR_L9,14,11,1,0,0
candADDR_L9,14,12,1,0,0
candADDR_L9,14,13,1,0,0
candADDR_L9,14,14,1,0,0
candADDR_L9,14,15,1,0,0
candADDR_L9,14,16,1,0,0
candADDR_L9,14,17,1,0,0
candADDR_L9,14,18,1,0,0
candADDR_L9,14,19,1,0,0
candADDR_L9,14,20,1,0,0
candADDR_L9,15,1,1,0,0
candADDR_L9,15,2,4,3,0
candADDR_L9,15,3,4,0,0
candADDR_L9,15,4,4,0,0
candADDR_L9,15,5,4,0,0
candADDR_L9,15,6,4,0,0
candADDR_L9,15,7,4,0,0
candADDR_L9,15,8,4,0,0
candADDR_L9,15,9,4,0,0
candADDR_L9,15,10,4,0,0
candADDR_L9,15,11,4,0,0
candADDR_L9,15,12,4,0,0
candADDR_L9,15,13,4,0,0
candADDR_L9,15,14,4,0,0
candADDR_L9,15,15,4,0,0
candADDR_L9,15,16,4,0,0
candADDR_L9,15,17,4,0,0
candADDR_L9,15,18,4,0,0
candADDR_L9,15,19,4,0,0
candADDR_L9,15,20,4,0,0
candADDR_L9,16,1,1,0,0
candADDR_L9,16,2,1,0,0
candADDR_L9,16,3,1,0,0
candADDR_L9,16,4,1,0,0
candADDR_L9,16,5,1,0,0
candADDR_L9,16,6,1,0,0
candADDR_L9,16,7,1,0,0
candADDR_L9,16,8,1,0,0
candADDR_L9,16,9,1,0,0
candADDR_L9,16,10,1,0,0
candADDR_L9,16,11,1,0,0
candADDR_L9,16,12,1,0,0
candADDR_L9,16,13,1,0,0
candADDR_L9,16,14,1,0,0
candADDR_L9,16,15,1,0,0
candADDR_L9,16,16,1,0,0
candADDR_L9,16,17,1,0,0
candADDR_L9,16,18,1,0,0
candADDR_L9,16,19,1,0,0
candADDR_L9,16,20,1,0,0
candADDR_L9,17,1,1,0,0
candADDR_L9,17,2,1,0,0
candADDR_L9,17,3,1,0,0
candADDR_L9,17,4,1,0,0
candADDR_L9,17,5,1,0,0
candADDR_L9,17,6,1,0,0
candADDR_L9,17,7,1,0,0
candADDR_L9,17,8,1,0,0
candADDR_L9,17,9,1,0,0
candADDR_L9,17,10,1,0,0
candADDR_L9,17,11,1,0,0
candADDR_L9,17,12,1,0,0
candADDR_L9,17,13,1,0,0
candADDR_L9,17,14,1,0,0
candADDR_L9,17,15,1,0,0
candADDR_L9,17,16,1,0,0
candADDR_L9,17,17,1,0,0
candADDR_L9,17,18,1,0,0
candADDR_L9,17,19,1,0,0
candADDR_L9,17,20,1,0,0
candADDR_L9,18,1,1,0,0
candADDR_L9,18,2,4,3,0
candADDR_L9,18,3,4,0,0
candADDR_L9,18,4,4,0,0
candADDR_L9,18,5,4,0,0
candADDR_L9,18,6,4,0,0
candADDR_L9,18,7,4,0,0
candADDR_L9,18,8,4,0,0
candADDR_L9,18,9,4,0,0
candADDR_L9,18,10,4,0,0
candADDR_L9,18,11,4,0,0
candADDR_L9,18,12,4,0,0
candADDR_L9,18,13,4,0,0
candADDR_L9,18,14,4,0,0
candADDR_L9,18,15,4,0,0
candADDR_L9,18,16,4,0,0
candADDR_L9,18,17,4,0,0
candADDR_L9,18,18,4,0,0
candADDR_L9,18,19,4,0,0
candADDR_L9,18,20,4,0,0
candADDR_L9,19,1,1,0,0
candADDR_L9,19,2,1,0,0
candADDR_L9,19,3,1,0,0
candADDR_L9,19,4,1,0,0
candADDR_L9,19,5,1,0,0
candADDR_L9,19,6,1,0,0
candADDR_L9,19,7,1,0,0
candADDR_L9,19,8,1,0,0
candADDR_L9,19,9,1,0,0
candADDR_L9,19,10,1,0,0
candADDR_L9,19,11,1,0,0
candADDR_L9,19,12,1,0,0
candADDR_L9,19,13,1,0,0
candADDR_L9,19,14,1,0,0
candADDR_L9,19,15,1,0,0
candADDR_L9,19,16,1,0,0
candADDR_L9,19,17,1,0,0
candADDR_L9,19,18,1,0,0
candADDR_L9,19,19,1,0,0
candADDR_L9,19,20,1,0,0
candADDR_L9,20,1,1,0,0
candADDR_L9,20,2,1,0,0
candADDR_L9,20,3,1,0,0
candADDR_L9,20,4,1,0,0
candADDR_L9,20,5,1,0,0
candADDR_L9,20,6,1,0,0
candADDR_L9,20,7,1,0,0
candADDR_L9,20,8,1,0,0
candADDR_L9,20,9,1,0,0
candADDR_L9,20,10,1,0,0
candADDR_L9,20,11,1,0,0
candADDR_L9,20,12,1,0,0
candADDR_L9,20,13,1,0,0
candADDR_L9,20,14,1,0,0
candADDR_L9,20,15,1,0,0
candADDR_L9,20,16,1,0,0
candADDR_L9,20,17,1,0,0
candADDR_L9,20,18,1,0,0
candADDR_L9,20,19,1,0,0
candADDR_L9,20,20,1,0,0
candADDR_L9,21,1,1,0,0
candADDR_L9,21,2,4,3,0
candADDR_L9,21,3,4,0,0
candADDR_L9,21,4,4,0,0
candADDR_L9,21,5,4,0,0
candADDR_L9,21,6,4,0,0
candADDR_L9,21,7,4,0,0
candADDR_L9,21,8,4,0,0
candADDR_L9,21,9,4,0,0
candADDR_L9,21,10,4,0,0
candADDR_L9,21,11,4,0,0
candADDR_L9,21,12,4,0,0
candADDR_L9,21,13,4,0,0
candADDR_L9,21,14,4,0,0
candADDR_L9,21,15,4,0,0
candADDR_L9,21,16,4,0,0
candADDR_L9,21,17,4,0,0
candADDR_L9,21,18,4,0,0
candADDR_L9,21,19,4,0,0
candADDR_L9,21,20,4,0,0
candADDR_L9,22,1,1,0,0
candADDR_L9,22,2,1,0,0
candADDR_L9,22,3,1,0,0
candADDR_L9,22,4,1,0,0
candADDR_L9,22,5,1,0,0
candADDR_L9,22,6,1,0,0
candADDR_L9,22,7,1,0,0
candADDR_L9,22,8,1,0,0
candADDR_L9,22,9,1,0,0
